,Headline,Body ID,Stance
806,Climate Change is a Real Concern,907,NONE
807,Climate Change is a Real Concern,908,AGAINST
808,Climate Change is a Real Concern,909,NONE
809,Climate Change is a Real Concern,910,NONE
810,Climate Change is a Real Concern,911,NONE
811,Climate Change is a Real Concern,912,NONE
812,Climate Change is a Real Concern,913,NONE
813,Climate Change is a Real Concern,914,FAVOR
814,Climate Change is a Real Concern,915,FAVOR
815,Climate Change is a Real Concern,916,FAVOR
816,Climate Change is a Real Concern,917,NONE
817,Climate Change is a Real Concern,918,FAVOR
818,Climate Change is a Real Concern,919,FAVOR
819,Climate Change is a Real Concern,920,FAVOR
820,Climate Change is a Real Concern,921,NONE
821,Climate Change is a Real Concern,922,NONE
822,Climate Change is a Real Concern,923,NONE
823,Climate Change is a Real Concern,924,FAVOR
824,Climate Change is a Real Concern,925,FAVOR
825,Climate Change is a Real Concern,926,FAVOR
826,Climate Change is a Real Concern,927,FAVOR
827,Climate Change is a Real Concern,928,FAVOR
828,Climate Change is a Real Concern,929,FAVOR
829,Climate Change is a Real Concern,930,FAVOR
830,Climate Change is a Real Concern,931,FAVOR
831,Climate Change is a Real Concern,932,NONE
832,Climate Change is a Real Concern,933,FAVOR
833,Climate Change is a Real Concern,934,FAVOR
834,Climate Change is a Real Concern,935,FAVOR
835,Climate Change is a Real Concern,936,FAVOR
836,Climate Change is a Real Concern,937,FAVOR
837,Climate Change is a Real Concern,938,NONE
838,Climate Change is a Real Concern,939,FAVOR
839,Climate Change is a Real Concern,940,NONE
840,Climate Change is a Real Concern,941,FAVOR
841,Climate Change is a Real Concern,942,NONE
842,Climate Change is a Real Concern,943,NONE
843,Climate Change is a Real Concern,944,FAVOR
844,Climate Change is a Real Concern,945,AGAINST
845,Climate Change is a Real Concern,946,AGAINST
846,Climate Change is a Real Concern,947,AGAINST
847,Climate Change is a Real Concern,948,AGAINST
848,Climate Change is a Real Concern,949,AGAINST
849,Climate Change is a Real Concern,950,FAVOR
850,Climate Change is a Real Concern,951,FAVOR
851,Climate Change is a Real Concern,952,NONE
852,Climate Change is a Real Concern,953,AGAINST
853,Climate Change is a Real Concern,954,NONE
854,Climate Change is a Real Concern,955,NONE
855,Climate Change is a Real Concern,956,FAVOR
856,Climate Change is a Real Concern,957,FAVOR
857,Climate Change is a Real Concern,958,FAVOR
858,Climate Change is a Real Concern,959,NONE
859,Climate Change is a Real Concern,960,FAVOR
860,Climate Change is a Real Concern,961,NONE
861,Climate Change is a Real Concern,962,NONE
862,Climate Change is a Real Concern,963,NONE
863,Climate Change is a Real Concern,964,FAVOR
864,Climate Change is a Real Concern,965,NONE
865,Climate Change is a Real Concern,966,FAVOR
866,Climate Change is a Real Concern,967,NONE
867,Climate Change is a Real Concern,968,FAVOR
868,Climate Change is a Real Concern,969,FAVOR
869,Climate Change is a Real Concern,970,NONE
870,Climate Change is a Real Concern,971,FAVOR
871,Climate Change is a Real Concern,972,NONE
872,Climate Change is a Real Concern,973,FAVOR
873,Climate Change is a Real Concern,974,FAVOR
874,Climate Change is a Real Concern,975,FAVOR
875,Climate Change is a Real Concern,976,NONE
876,Climate Change is a Real Concern,977,FAVOR
877,Climate Change is a Real Concern,978,NONE
878,Climate Change is a Real Concern,979,FAVOR
879,Climate Change is a Real Concern,980,FAVOR
880,Climate Change is a Real Concern,981,NONE
881,Climate Change is a Real Concern,982,FAVOR
882,Climate Change is a Real Concern,983,NONE
883,Climate Change is a Real Concern,984,FAVOR
884,Climate Change is a Real Concern,985,NONE
885,Climate Change is a Real Concern,986,NONE
886,Climate Change is a Real Concern,987,NONE
887,Climate Change is a Real Concern,988,NONE
888,Climate Change is a Real Concern,989,NONE
889,Climate Change is a Real Concern,990,NONE
890,Climate Change is a Real Concern,991,NONE
891,Climate Change is a Real Concern,992,NONE
892,Climate Change is a Real Concern,993,FAVOR
893,Climate Change is a Real Concern,994,NONE
894,Climate Change is a Real Concern,995,FAVOR
895,Climate Change is a Real Concern,996,NONE
896,Climate Change is a Real Concern,997,NONE
897,Climate Change is a Real Concern,998,NONE
898,Climate Change is a Real Concern,999,NONE
899,Climate Change is a Real Concern,1000,FAVOR
900,Climate Change is a Real Concern,1001,FAVOR
901,Climate Change is a Real Concern,1002,FAVOR
902,Climate Change is a Real Concern,1003,NONE
903,Climate Change is a Real Concern,1004,FAVOR
904,Climate Change is a Real Concern,1005,FAVOR
905,Climate Change is a Real Concern,1006,FAVOR
906,Climate Change is a Real Concern,1007,FAVOR
907,Climate Change is a Real Concern,1008,FAVOR
908,Feminist Movement,1009,FAVOR
909,Feminist Movement,1010,FAVOR
910,Feminist Movement,1011,AGAINST
911,Feminist Movement,1012,AGAINST
912,Feminist Movement,1013,FAVOR
913,Feminist Movement,1014,FAVOR
914,Feminist Movement,1015,FAVOR
915,Feminist Movement,1016,FAVOR
916,Feminist Movement,1017,FAVOR
917,Feminist Movement,1018,FAVOR
918,Feminist Movement,1019,FAVOR
919,Feminist Movement,1020,NONE
920,Feminist Movement,1021,FAVOR
921,Feminist Movement,1022,AGAINST
922,Feminist Movement,1023,AGAINST
923,Feminist Movement,1024,FAVOR
924,Feminist Movement,1025,FAVOR
925,Feminist Movement,1026,AGAINST
926,Feminist Movement,1027,FAVOR
927,Feminist Movement,1028,FAVOR
928,Feminist Movement,1029,AGAINST
929,Feminist Movement,1030,FAVOR
930,Feminist Movement,1031,FAVOR
931,Feminist Movement,1032,NONE
932,Feminist Movement,1033,AGAINST
933,Feminist Movement,1034,FAVOR
934,Feminist Movement,1035,FAVOR
935,Feminist Movement,1036,FAVOR
936,Feminist Movement,1037,FAVOR
937,Feminist Movement,1038,FAVOR
938,Feminist Movement,1039,FAVOR
939,Feminist Movement,1040,NONE
940,Feminist Movement,1041,NONE
941,Feminist Movement,1042,FAVOR
942,Feminist Movement,1043,FAVOR
943,Feminist Movement,1044,FAVOR
944,Feminist Movement,1045,FAVOR
945,Feminist Movement,1046,FAVOR
946,Feminist Movement,1047,NONE
947,Feminist Movement,1048,FAVOR
948,Feminist Movement,1049,AGAINST
949,Feminist Movement,1050,NONE
950,Feminist Movement,1051,FAVOR
951,Feminist Movement,1052,FAVOR
952,Feminist Movement,1053,FAVOR
953,Feminist Movement,1054,AGAINST
954,Feminist Movement,1055,NONE
955,Feminist Movement,1056,FAVOR
956,Feminist Movement,1057,AGAINST
957,Feminist Movement,1058,NONE
958,Feminist Movement,1059,FAVOR
959,Feminist Movement,1060,AGAINST
960,Feminist Movement,1061,NONE
961,Feminist Movement,1062,AGAINST
962,Feminist Movement,1063,FAVOR
963,Feminist Movement,1064,FAVOR
964,Feminist Movement,1065,NONE
965,Feminist Movement,1066,FAVOR
966,Feminist Movement,1067,AGAINST
967,Feminist Movement,1068,FAVOR
968,Feminist Movement,1069,FAVOR
969,Feminist Movement,1070,FAVOR
970,Feminist Movement,1071,FAVOR
971,Feminist Movement,1072,FAVOR
972,Feminist Movement,1073,FAVOR
973,Feminist Movement,1074,FAVOR
974,Feminist Movement,1075,FAVOR
975,Feminist Movement,1076,FAVOR
976,Feminist Movement,1077,NONE
977,Feminist Movement,1078,NONE
978,Feminist Movement,1079,AGAINST
979,Feminist Movement,1080,NONE
980,Feminist Movement,1081,FAVOR
981,Feminist Movement,1082,NONE
982,Feminist Movement,1083,FAVOR
983,Feminist Movement,1084,AGAINST
984,Feminist Movement,1085,AGAINST
985,Feminist Movement,1086,AGAINST
986,Feminist Movement,1087,NONE
987,Feminist Movement,1088,FAVOR
988,Feminist Movement,1089,FAVOR
989,Feminist Movement,1090,FAVOR
990,Feminist Movement,1091,FAVOR
991,Feminist Movement,1092,NONE
992,Feminist Movement,1093,FAVOR
993,Feminist Movement,1094,NONE
994,Feminist Movement,1095,AGAINST
995,Feminist Movement,1096,AGAINST
996,Feminist Movement,1097,NONE
997,Feminist Movement,1098,AGAINST
998,Feminist Movement,1099,FAVOR
999,Feminist Movement,1100,AGAINST
1000,Feminist Movement,1101,NONE
1001,Feminist Movement,1102,NONE
1002,Feminist Movement,1103,FAVOR
1003,Feminist Movement,1104,FAVOR
1004,Feminist Movement,1105,NONE
1005,Feminist Movement,1106,FAVOR
1006,Feminist Movement,1107,NONE
1007,Feminist Movement,1108,NONE
1008,Feminist Movement,1109,AGAINST
1009,Feminist Movement,1110,AGAINST
1010,Feminist Movement,1111,NONE
1011,Feminist Movement,1112,FAVOR
1012,Feminist Movement,1113,NONE
1013,Feminist Movement,1114,AGAINST
1014,Feminist Movement,1115,FAVOR
1015,Feminist Movement,1116,AGAINST
1016,Feminist Movement,1117,AGAINST
1017,Feminist Movement,1118,FAVOR
1018,Feminist Movement,1119,NONE
1019,Feminist Movement,1120,FAVOR
1020,Feminist Movement,1121,AGAINST
1021,Feminist Movement,1122,AGAINST
1022,Feminist Movement,1123,AGAINST
1023,Feminist Movement,1124,FAVOR
1024,Feminist Movement,1125,NONE
1025,Feminist Movement,1126,FAVOR
1026,Feminist Movement,1127,FAVOR
1027,Feminist Movement,1128,FAVOR
1028,Feminist Movement,1129,AGAINST
1029,Feminist Movement,1130,NONE
1030,Feminist Movement,1131,FAVOR
1031,Feminist Movement,1132,NONE
1032,Feminist Movement,1133,FAVOR
1033,Feminist Movement,1134,AGAINST
1034,Feminist Movement,1135,AGAINST
1035,Feminist Movement,1136,FAVOR
1036,Feminist Movement,1137,AGAINST
1037,Feminist Movement,1138,NONE
1038,Feminist Movement,1139,AGAINST
1039,Feminist Movement,1140,AGAINST
1040,Feminist Movement,1141,FAVOR
1041,Feminist Movement,1142,AGAINST
1042,Feminist Movement,1143,AGAINST
1043,Feminist Movement,1144,NONE
1044,Feminist Movement,1145,FAVOR
1045,Feminist Movement,1146,NONE
1046,Feminist Movement,1147,AGAINST
1047,Feminist Movement,1148,NONE
1048,Feminist Movement,1149,NONE
1049,Feminist Movement,1150,FAVOR
1050,Feminist Movement,1151,AGAINST
1051,Feminist Movement,1152,NONE
1052,Feminist Movement,1153,AGAINST
1053,Feminist Movement,1154,AGAINST
1054,Feminist Movement,1155,AGAINST
1055,Feminist Movement,1156,AGAINST
1056,Feminist Movement,1157,AGAINST
1057,Feminist Movement,1158,FAVOR
1058,Feminist Movement,1159,AGAINST
1059,Feminist Movement,1160,FAVOR
1060,Feminist Movement,1161,FAVOR
1061,Feminist Movement,1162,FAVOR
1062,Feminist Movement,1163,NONE
1063,Feminist Movement,1164,FAVOR
1064,Feminist Movement,1165,NONE
1065,Feminist Movement,1166,AGAINST
1066,Feminist Movement,1167,AGAINST
1067,Feminist Movement,1168,NONE
1068,Feminist Movement,1169,NONE
1069,Feminist Movement,1170,NONE
1070,Feminist Movement,1171,FAVOR
1071,Feminist Movement,1172,FAVOR
1072,Feminist Movement,1173,FAVOR
1073,Feminist Movement,1174,AGAINST
1074,Feminist Movement,1175,NONE
1075,Feminist Movement,1176,AGAINST
1076,Feminist Movement,1177,AGAINST
1077,Feminist Movement,1178,AGAINST
1078,Feminist Movement,1179,FAVOR
1079,Feminist Movement,1180,FAVOR
1080,Feminist Movement,1181,FAVOR
1081,Feminist Movement,1182,AGAINST
1082,Feminist Movement,1183,AGAINST
1083,Feminist Movement,1184,FAVOR
1084,Feminist Movement,1185,AGAINST
1085,Feminist Movement,1186,FAVOR
1086,Feminist Movement,1187,NONE
1087,Feminist Movement,1188,AGAINST
1088,Feminist Movement,1189,FAVOR
1089,Feminist Movement,1190,FAVOR
1090,Feminist Movement,1191,FAVOR
1091,Feminist Movement,1192,FAVOR
1092,Feminist Movement,1193,FAVOR
1093,Feminist Movement,1194,FAVOR
1094,Feminist Movement,1195,FAVOR
1095,Feminist Movement,1196,FAVOR
1096,Feminist Movement,1197,NONE
1097,Feminist Movement,1198,FAVOR
1098,Feminist Movement,1199,FAVOR
1099,Feminist Movement,1200,FAVOR
1100,Feminist Movement,1201,NONE
1101,Feminist Movement,1202,FAVOR
1102,Feminist Movement,1203,AGAINST
1103,Feminist Movement,1204,AGAINST
1104,Feminist Movement,1205,FAVOR
1105,Feminist Movement,1206,NONE
1106,Feminist Movement,1207,AGAINST
1107,Feminist Movement,1208,NONE
1108,Feminist Movement,1209,FAVOR
1109,Feminist Movement,1210,NONE
1110,Feminist Movement,1211,NONE
1111,Feminist Movement,1212,FAVOR
1112,Feminist Movement,1213,NONE
1113,Feminist Movement,1214,FAVOR
1114,Feminist Movement,1215,NONE
1115,Feminist Movement,1216,NONE
1116,Feminist Movement,1217,AGAINST
1117,Feminist Movement,1218,FAVOR
1118,Feminist Movement,1219,FAVOR
1119,Feminist Movement,1220,FAVOR
1120,Feminist Movement,1221,FAVOR
1121,Feminist Movement,1222,FAVOR
1122,Feminist Movement,1223,FAVOR
1123,Feminist Movement,1224,NONE
1124,Feminist Movement,1225,AGAINST
1125,Feminist Movement,1226,FAVOR
1126,Feminist Movement,1227,FAVOR
1127,Feminist Movement,1228,FAVOR
1128,Feminist Movement,1229,FAVOR
1129,Feminist Movement,1230,FAVOR
1130,Feminist Movement,1231,FAVOR
1131,Feminist Movement,1232,FAVOR
1132,Feminist Movement,1233,AGAINST
1133,Feminist Movement,1234,NONE
1134,Feminist Movement,1235,AGAINST
1135,Feminist Movement,1236,FAVOR
1136,Feminist Movement,1237,FAVOR
1137,Feminist Movement,1238,FAVOR
1138,Feminist Movement,1239,FAVOR
1139,Feminist Movement,1240,FAVOR
1140,Feminist Movement,1241,FAVOR
1141,Feminist Movement,1242,NONE
1142,Feminist Movement,1243,FAVOR
1143,Feminist Movement,1244,FAVOR
1144,Feminist Movement,1245,FAVOR
1145,Feminist Movement,1246,FAVOR
1146,Feminist Movement,1247,NONE
1147,Feminist Movement,1248,AGAINST
1148,Feminist Movement,1249,AGAINST
1149,Feminist Movement,1250,FAVOR
1150,Feminist Movement,1251,FAVOR
1151,Feminist Movement,1252,AGAINST
1152,Feminist Movement,1253,AGAINST
1153,Feminist Movement,1254,FAVOR
1154,Feminist Movement,1255,FAVOR
1155,Feminist Movement,1256,NONE
1156,Feminist Movement,1257,NONE
1157,Feminist Movement,1258,FAVOR
1158,Feminist Movement,1259,FAVOR
1159,Feminist Movement,1260,NONE
1160,Feminist Movement,1261,NONE
1161,Feminist Movement,1262,AGAINST
1162,Feminist Movement,1263,FAVOR
1163,Feminist Movement,1264,AGAINST
1164,Feminist Movement,1265,AGAINST
1165,Feminist Movement,1266,NONE
1166,Feminist Movement,1267,FAVOR
1167,Feminist Movement,1268,AGAINST
1168,Feminist Movement,1269,AGAINST
1169,Feminist Movement,1270,AGAINST
1170,Feminist Movement,1271,FAVOR
1171,Feminist Movement,1272,FAVOR
1172,Feminist Movement,1273,FAVOR
1173,Feminist Movement,1274,AGAINST
1174,Feminist Movement,1275,FAVOR
1175,Feminist Movement,1276,FAVOR
1176,Feminist Movement,1277,AGAINST
1177,Feminist Movement,1278,FAVOR
1178,Feminist Movement,1279,FAVOR
1179,Feminist Movement,1280,FAVOR
1180,Feminist Movement,1281,FAVOR
1181,Feminist Movement,1282,FAVOR
1182,Feminist Movement,1283,FAVOR
1183,Feminist Movement,1284,AGAINST
1184,Feminist Movement,1285,AGAINST
1185,Feminist Movement,1286,AGAINST
1186,Feminist Movement,1287,FAVOR
1187,Feminist Movement,1288,AGAINST
1188,Feminist Movement,1289,NONE
1189,Feminist Movement,1290,AGAINST
1190,Feminist Movement,1291,AGAINST
1191,Feminist Movement,1292,FAVOR
1192,Feminist Movement,1293,NONE
1193,Feminist Movement,1294,NONE
1194,Feminist Movement,1295,NONE
1195,Feminist Movement,1296,FAVOR
1196,Feminist Movement,1297,NONE
1197,Feminist Movement,1298,AGAINST
1198,Feminist Movement,1299,AGAINST
1199,Feminist Movement,1300,NONE
1200,Feminist Movement,1301,FAVOR
1201,Feminist Movement,1302,NONE
1202,Feminist Movement,1303,AGAINST
1203,Feminist Movement,1304,FAVOR
1204,Feminist Movement,1305,AGAINST
1205,Feminist Movement,1306,FAVOR
1206,Feminist Movement,1307,FAVOR
1207,Feminist Movement,1308,FAVOR
1208,Feminist Movement,1309,FAVOR
1209,Feminist Movement,1310,AGAINST
1210,Feminist Movement,1311,NONE
1211,Feminist Movement,1312,FAVOR
1212,Feminist Movement,1313,AGAINST
1213,Feminist Movement,1314,AGAINST
1214,Feminist Movement,1315,AGAINST
1215,Feminist Movement,1316,AGAINST
1216,Feminist Movement,1317,AGAINST
1217,Feminist Movement,1318,NONE
1218,Feminist Movement,1319,NONE
1219,Feminist Movement,1320,AGAINST
1220,Feminist Movement,1321,AGAINST
1221,Feminist Movement,1322,AGAINST
1222,Feminist Movement,1323,FAVOR
1223,Feminist Movement,1324,AGAINST
1224,Feminist Movement,1325,NONE
1225,Feminist Movement,1326,AGAINST
1226,Feminist Movement,1327,AGAINST
1227,Feminist Movement,1328,NONE
1228,Feminist Movement,1329,AGAINST
1229,Feminist Movement,1330,NONE
1230,Feminist Movement,1331,NONE
1231,Feminist Movement,1332,FAVOR
1232,Feminist Movement,1333,NONE
1233,Feminist Movement,1334,FAVOR
1234,Feminist Movement,1335,NONE
1235,Feminist Movement,1336,NONE
1236,Feminist Movement,1337,AGAINST
1237,Feminist Movement,1338,NONE
1238,Feminist Movement,1339,AGAINST
1239,Feminist Movement,1340,FAVOR
1240,Feminist Movement,1341,AGAINST
1241,Feminist Movement,1342,NONE
1242,Feminist Movement,1343,AGAINST
1243,Feminist Movement,1344,AGAINST
1244,Feminist Movement,1345,NONE
1245,Feminist Movement,1346,FAVOR
1246,Feminist Movement,1347,NONE
1247,Feminist Movement,1348,FAVOR
1248,Feminist Movement,1349,FAVOR
1249,Feminist Movement,1350,NONE
1250,Feminist Movement,1351,FAVOR
1251,Feminist Movement,1352,AGAINST
1252,Feminist Movement,1353,NONE
1253,Feminist Movement,1354,FAVOR
1254,Feminist Movement,1355,NONE
1255,Feminist Movement,1356,AGAINST
1256,Feminist Movement,1357,NONE
1257,Feminist Movement,1358,AGAINST
1258,Feminist Movement,1359,AGAINST
1259,Feminist Movement,1360,AGAINST
1260,Feminist Movement,1361,AGAINST
1261,Feminist Movement,1362,FAVOR
1262,Feminist Movement,1363,FAVOR
1263,Feminist Movement,1364,NONE
1264,Feminist Movement,1365,FAVOR
1265,Feminist Movement,1366,NONE
1266,Feminist Movement,1367,FAVOR
1267,Feminist Movement,1368,NONE
1268,Feminist Movement,1369,AGAINST
1269,Feminist Movement,1370,NONE
1270,Feminist Movement,1371,AGAINST
1271,Feminist Movement,1372,FAVOR
1272,Feminist Movement,1373,FAVOR
1273,Feminist Movement,1374,FAVOR
1274,Feminist Movement,1375,NONE
1275,Feminist Movement,1376,FAVOR
1276,Feminist Movement,1377,NONE
1277,Feminist Movement,1378,AGAINST
1278,Feminist Movement,1379,FAVOR
1279,Feminist Movement,1380,NONE
1280,Feminist Movement,1381,NONE
1281,Feminist Movement,1382,NONE
1282,Feminist Movement,1383,AGAINST
1283,Feminist Movement,1384,FAVOR
1284,Feminist Movement,1385,FAVOR
1285,Feminist Movement,1386,NONE
1286,Feminist Movement,1387,NONE
1287,Feminist Movement,1388,FAVOR
1288,Feminist Movement,1389,NONE
1289,Feminist Movement,1390,FAVOR
1290,Feminist Movement,1391,FAVOR
1291,Feminist Movement,1392,FAVOR
1292,Feminist Movement,1393,FAVOR
1293,Feminist Movement,1394,AGAINST
1294,Feminist Movement,1395,FAVOR
1295,Feminist Movement,1396,AGAINST
1296,Feminist Movement,1397,FAVOR
1297,Feminist Movement,1398,FAVOR
1298,Feminist Movement,1399,AGAINST
1299,Feminist Movement,1400,AGAINST
1300,Feminist Movement,1401,AGAINST
1301,Feminist Movement,1402,AGAINST
1302,Feminist Movement,1403,AGAINST
1303,Feminist Movement,1404,AGAINST
1304,Feminist Movement,1405,AGAINST
1305,Feminist Movement,1406,AGAINST
1306,Feminist Movement,1407,AGAINST
1307,Feminist Movement,1408,AGAINST
1308,Feminist Movement,1409,FAVOR
1309,Feminist Movement,1410,AGAINST
1310,Feminist Movement,1411,NONE
1311,Feminist Movement,1412,FAVOR
1312,Feminist Movement,1413,FAVOR
1313,Feminist Movement,1414,NONE
1314,Feminist Movement,1415,NONE
1315,Feminist Movement,1416,FAVOR
1316,Feminist Movement,1417,AGAINST
1317,Feminist Movement,1418,NONE
1318,Feminist Movement,1419,FAVOR
1319,Feminist Movement,1420,FAVOR
1320,Feminist Movement,1421,NONE
1321,Feminist Movement,1422,AGAINST
1322,Feminist Movement,1423,NONE
1323,Feminist Movement,1424,NONE
1324,Feminist Movement,1425,AGAINST
1325,Feminist Movement,1426,FAVOR
1326,Feminist Movement,1427,FAVOR
1327,Feminist Movement,1428,FAVOR
1328,Feminist Movement,1429,AGAINST
1329,Feminist Movement,1430,NONE
1330,Feminist Movement,1431,AGAINST
1331,Feminist Movement,1432,NONE
1332,Feminist Movement,1433,FAVOR
1333,Feminist Movement,1434,AGAINST
1334,Feminist Movement,1435,FAVOR
1335,Feminist Movement,1436,FAVOR
1336,Feminist Movement,1437,AGAINST
1337,Feminist Movement,1438,AGAINST
1338,Feminist Movement,1439,NONE
1339,Feminist Movement,1440,AGAINST
1340,Feminist Movement,1441,AGAINST
1341,Feminist Movement,1442,NONE
1342,Feminist Movement,1443,AGAINST
1343,Feminist Movement,1444,NONE
1344,Feminist Movement,1445,NONE
1345,Feminist Movement,1446,AGAINST
1346,Feminist Movement,1447,FAVOR
1347,Feminist Movement,1448,FAVOR
1348,Feminist Movement,1449,AGAINST
1349,Feminist Movement,1450,AGAINST
1350,Feminist Movement,1451,AGAINST
1351,Feminist Movement,1452,NONE
1352,Feminist Movement,1453,NONE
1353,Feminist Movement,1454,AGAINST
1354,Feminist Movement,1455,AGAINST
1355,Feminist Movement,1456,FAVOR
1356,Feminist Movement,1457,FAVOR
1357,Feminist Movement,1458,FAVOR
1358,Feminist Movement,1459,AGAINST
1359,Feminist Movement,1460,NONE
1360,Feminist Movement,1461,FAVOR
1361,Feminist Movement,1462,NONE
1362,Feminist Movement,1463,FAVOR
1363,Feminist Movement,1464,NONE
1364,Feminist Movement,1465,FAVOR
1365,Feminist Movement,1466,FAVOR
1366,Feminist Movement,1467,AGAINST
1367,Feminist Movement,1468,NONE
1368,Feminist Movement,1469,AGAINST
1369,Feminist Movement,1470,AGAINST
1370,Feminist Movement,1471,NONE
1371,Feminist Movement,1472,FAVOR
1372,Feminist Movement,1473,AGAINST
1373,Feminist Movement,1474,AGAINST
1374,Feminist Movement,1475,AGAINST
1375,Feminist Movement,1476,AGAINST
1376,Feminist Movement,1477,AGAINST
1377,Feminist Movement,1478,AGAINST
1378,Feminist Movement,1479,AGAINST
1379,Feminist Movement,1480,AGAINST
1380,Feminist Movement,1481,AGAINST
1381,Feminist Movement,1482,AGAINST
1382,Feminist Movement,1483,AGAINST
1383,Feminist Movement,1484,AGAINST
1384,Feminist Movement,1485,AGAINST
1385,Feminist Movement,1486,AGAINST
1386,Feminist Movement,1487,AGAINST
1387,Feminist Movement,1488,AGAINST
1388,Feminist Movement,1489,AGAINST
1389,Feminist Movement,1490,AGAINST
1390,Feminist Movement,1491,AGAINST
1391,Feminist Movement,1492,AGAINST
1392,Feminist Movement,1493,AGAINST
1393,Feminist Movement,1494,AGAINST
1394,Feminist Movement,1495,AGAINST
1395,Feminist Movement,1496,AGAINST
1396,Feminist Movement,1497,AGAINST
1397,Feminist Movement,1498,AGAINST
1398,Feminist Movement,1499,AGAINST
1399,Feminist Movement,1500,AGAINST
1400,Feminist Movement,1501,AGAINST
1401,Feminist Movement,1502,AGAINST
1402,Feminist Movement,1503,AGAINST
1403,Feminist Movement,1504,AGAINST
1404,Feminist Movement,1505,AGAINST
1405,Feminist Movement,1506,AGAINST
1406,Feminist Movement,1507,AGAINST
1407,Feminist Movement,1508,AGAINST
1408,Feminist Movement,1509,AGAINST
1409,Feminist Movement,1510,AGAINST
1410,Feminist Movement,1511,AGAINST
1411,Feminist Movement,1512,AGAINST
1412,Feminist Movement,1513,AGAINST
1413,Feminist Movement,1514,AGAINST
1414,Feminist Movement,1515,AGAINST
1415,Feminist Movement,1516,AGAINST
1416,Feminist Movement,1517,AGAINST
1417,Feminist Movement,1518,AGAINST
1418,Feminist Movement,1519,AGAINST
1419,Feminist Movement,1520,AGAINST
1420,Feminist Movement,1521,AGAINST
1421,Feminist Movement,1522,AGAINST
1422,Feminist Movement,1523,AGAINST
1423,Feminist Movement,1524,AGAINST
1424,Feminist Movement,1525,AGAINST
1425,Feminist Movement,1526,AGAINST
1426,Feminist Movement,1527,AGAINST
1427,Feminist Movement,1528,AGAINST
1428,Feminist Movement,1529,AGAINST
1429,Feminist Movement,1530,AGAINST
1430,Feminist Movement,1531,AGAINST
1431,Feminist Movement,1532,AGAINST
1432,Feminist Movement,1533,AGAINST
1433,Feminist Movement,1534,AGAINST
1434,Feminist Movement,1535,AGAINST
1435,Feminist Movement,1536,AGAINST
1436,Feminist Movement,1537,AGAINST
1437,Feminist Movement,1538,AGAINST
1438,Feminist Movement,1539,AGAINST
1439,Feminist Movement,1540,AGAINST
1440,Feminist Movement,1541,AGAINST
1441,Feminist Movement,1542,AGAINST
1442,Feminist Movement,1543,AGAINST
1443,Feminist Movement,1544,AGAINST
1444,Feminist Movement,1545,AGAINST
1445,Feminist Movement,1546,AGAINST
1446,Feminist Movement,1547,AGAINST
1447,Feminist Movement,1548,AGAINST
1448,Feminist Movement,1549,AGAINST
1449,Feminist Movement,1550,AGAINST
1450,Feminist Movement,1551,AGAINST
1451,Feminist Movement,1552,AGAINST
1452,Feminist Movement,1553,AGAINST
1453,Feminist Movement,1554,AGAINST
1454,Feminist Movement,1555,AGAINST
1455,Feminist Movement,1556,AGAINST
1456,Feminist Movement,1557,AGAINST
1457,Feminist Movement,1558,AGAINST
1458,Feminist Movement,1559,AGAINST
1459,Feminist Movement,1560,AGAINST
1460,Feminist Movement,1561,AGAINST
1461,Feminist Movement,1562,AGAINST
1462,Feminist Movement,1563,AGAINST
1463,Feminist Movement,1564,AGAINST
1464,Feminist Movement,1565,AGAINST
1465,Feminist Movement,1566,AGAINST
1466,Feminist Movement,1567,AGAINST
1467,Feminist Movement,1568,AGAINST
1468,Feminist Movement,1569,AGAINST
1469,Feminist Movement,1570,AGAINST
1470,Feminist Movement,1571,AGAINST
1471,Feminist Movement,1572,AGAINST
1472,Feminist Movement,1573,AGAINST
1473,Feminist Movement,1574,AGAINST
1474,Feminist Movement,1575,AGAINST
1475,Feminist Movement,1576,AGAINST
1476,Feminist Movement,1577,AGAINST
1477,Feminist Movement,1578,AGAINST
1478,Feminist Movement,1579,AGAINST
1479,Feminist Movement,1580,AGAINST
1480,Feminist Movement,1581,AGAINST
1481,Feminist Movement,1582,AGAINST
1482,Feminist Movement,1583,AGAINST
1483,Feminist Movement,1584,AGAINST
1484,Feminist Movement,1585,AGAINST
1485,Feminist Movement,1586,AGAINST
1486,Feminist Movement,1587,AGAINST
1487,Feminist Movement,1588,AGAINST
1488,Feminist Movement,1589,AGAINST
1489,Feminist Movement,1590,AGAINST
1490,Feminist Movement,1591,AGAINST
1491,Feminist Movement,1592,AGAINST
1492,Feminist Movement,1593,AGAINST
1493,Feminist Movement,1594,AGAINST
1494,Feminist Movement,1595,AGAINST
1495,Feminist Movement,1596,AGAINST
1496,Feminist Movement,1597,AGAINST
1497,Feminist Movement,1598,AGAINST
1498,Feminist Movement,1599,AGAINST
1499,Feminist Movement,1600,AGAINST
1500,Feminist Movement,1601,AGAINST
1501,Feminist Movement,1602,AGAINST
1502,Feminist Movement,1603,AGAINST
1503,Feminist Movement,1604,AGAINST
1504,Feminist Movement,1605,AGAINST
1505,Feminist Movement,1606,FAVOR
1506,Feminist Movement,1607,FAVOR
1507,Feminist Movement,1608,FAVOR
1508,Feminist Movement,1609,AGAINST
1509,Feminist Movement,1610,FAVOR
